event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.subscription_state,user_properties.subscription_product,user_properties.app_language,user_properties.feature_new_onboarding,user_properties.ab_tooltips_enabled,event_properties.id,event_properties.title
bodygraph_gates_open,1710975038104000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710974665994,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,55,The Gate of Spirit
bodygraph_gates_open,1710975078758000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710974665994,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,62,The Gate of Detail
bodygraph_gates_open,1710975086164000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710974665994,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,28,The Gate of the Game Player
bodygraph_gates_open,1710975097549000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710974665994,/,subscribed,weekly_1299_intro_promo_discount,en,False,False,47,The Gate of Realization
bodygraph_gates_open,1710907306123000,1ee68721-2519-4c3e-b480-f35f17c07b29,1ee68721-2519-4c3e-b480-f35f17c07b29_1710907227071,/,subscribed,yearly_t_2,en,True,False,31,The Gate of Leading
bodygraph_gates_open,1710907393097000,1ee68721-2519-4c3e-b480-f35f17c07b29,1ee68721-2519-4c3e-b480-f35f17c07b29_1710907227071,/,subscribed,yearly_t_2,en,True,False,7,The Gate of the Role of the Self
bodygraph_gates_open,1710911571539000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,3,La Puerta de Orden
bodygraph_gates_open,1710911614418000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,5,La Puerta de los Ritmos Fijos
bodygraph_gates_open,1710911696263000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,7,La Puerta del Rol del Ser
bodygraph_gates_open,1710911791906000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,11,La Puerta de las Ideas
bodygraph_gates_open,1710911881664000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,23,La Puerta de la Asimilación
bodygraph_gates_open,1710911943824000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,44,La Puerta de estar Alerta
bodygraph_gates_open,1710912004183000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,49,La Puerta de los Principios
bodygraph_gates_open,1710912062859000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,48,La Puerta de la Profundidad
bodygraph_gates_open,1710912067313000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,44,La Puerta de estar Alerta
bodygraph_gates_open,1710912071049000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,48,La Puerta de la Profundidad
bodygraph_gates_open,1710912107048000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,49,La Puerta de los Principios
bodygraph_gates_open,1710912122151000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,50,La Puerta de Valores
bodygraph_gates_open,1710912192911000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,52,La Puerta de la Inacción
bodygraph_gates_open,1710912244619000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,es,False,False,58,La Puerta de Vitalidad
bodygraph_gates_open,1710914253632000,34e8433e-9153-45c3-bab9-637feedfd937,34e8433e-9153-45c3-bab9-637feedfd937_1710914086880,/,subscribed,yearly_t_2,en,False,False,19,The Gate of Wanting
bodygraph_gates_open,1710915150208000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,11,The Gate of Ideas
bodygraph_gates_open,1710915195893000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,18,The Gate of Correction
bodygraph_gates_open,1710915251481000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,19,The Gate of Wanting
bodygraph_gates_open,1710915317493000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,21,The Gate of the Hunter/Huntress
bodygraph_gates_open,1710915368324000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,28,The Gate of the Game Player
bodygraph_gates_open,1710915507488000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,32,The Gate of Continuity
bodygraph_gates_open,1710915554921000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,34,The Gate of Power
bodygraph_gates_open,1710915617329000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,38,The Gate of the Fighter
bodygraph_gates_open,1710915667214000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,39,The Gate of the Provocateur
bodygraph_gates_open,1710915723012000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,50,The Gate of Values
bodygraph_gates_open,1710915755967000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,61,The Gate of Mystery
bodygraph_gates_open,1710915789885000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710914541500,/,subscribed,yearly_t_2,en,False,False,62,The Gate of Detail
bodygraph_gates_open,1710917067972000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,11,The Gate of Ideas
bodygraph_gates_open,1710917158583000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,15,The Gate of Extremes
bodygraph_gates_open,1710917220114000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,15,The Gate of Extremes
bodygraph_gates_open,1710917226246000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,21,The Gate of the Hunter/Huntress
bodygraph_gates_open,1710917261397000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,25,The Gate of the Spirit of the Self
bodygraph_gates_open,1710917310727000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,32,The Gate of Continuity
bodygraph_gates_open,1710917323527000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,34,The Gate of Power
bodygraph_gates_open,1710917362956000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,44,The Gate of Alertness
bodygraph_gates_open,1710917414547000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,48,The Gate of Depth
bodygraph_gates_open,1710917451117000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,49,The Gate of Principles
bodygraph_gates_open,1710917499278000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,53,The Gate of Beginnings
bodygraph_gates_open,1710917599287000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,54,The Gate of Ambition
bodygraph_gates_open,1710917693935000,147d732a-eeab-416b-85b5-45b55ebab8b0,147d732a-eeab-416b-85b5-45b55ebab8b0_1710916938840,/,subscribed,yearly_t_2,en,False,False,57,The Gate of Intuitive Insight
bodygraph_gates_open,1710926542113000,35b09107-4bc9-47b8-be9d-3acfadf549f2,35b09107-4bc9-47b8-be9d-3acfadf549f2_1710925117138,/,subscribed,yearly_t_2,es,True,False,58,La Puerta de Vitalidad
bodygraph_gates_open,1710926600177000,35b09107-4bc9-47b8-be9d-3acfadf549f2,35b09107-4bc9-47b8-be9d-3acfadf549f2_1710925117138,/,subscribed,yearly_t_2,es,True,False,40,La Puerta de la Soledad
bodygraph_gates_open,1710926671158000,35b09107-4bc9-47b8-be9d-3acfadf549f2,35b09107-4bc9-47b8-be9d-3acfadf549f2_1710925117138,/,subscribed,yearly_t_2,es,True,False,37,La Puerta de la Amistad
bodygraph_gates_open,1710926709972000,35b09107-4bc9-47b8-be9d-3acfadf549f2,35b09107-4bc9-47b8-be9d-3acfadf549f2_1710925117138,/,subscribed,yearly_t_2,es,True,False,10,La Puerta de Comportamiento del Ser
